ID,stars,goods,views,forks
101986594,0,0,4,439
101986584,1,1,9,2
101986581,4,1,42,1
101986573,0,0,1,1
101986570,9,18,122,119
101986559,1,1,5,1
101986552,0,0,2,39
101986550,0,0,26,12
101986549,8,7,78,1
101986546,0,0,7,1411
101986544,0,0,1,1
101986542,0,0,1,1
101986537,4,4,10,1
101986533,0,0,16,106
101986524,0,0,1,1
101986520,0,0,8,1
101986519,0,0,1,32882
101986511,0,0,1,1288
101986507,0,0,1,1
101986487,1,2,7,113
101986484,0,0,1,1
101986477,9,8,42,1
101986466,0,0,1,1
101986465,1,1,20,1
101986458,0,0,6,2
101986452,0,0,1,1
101986441,2,2,2,1
101986436,0,0,85,15
101986435,0,0,5,168
101986427,0,0,1,10195
101986406,0,0,1,2
101986402,3,3,13,8
101986401,1,1,10,9
101986390,0,0,3,1
101986386,0,0,3,25
101986384,1,1,8,14
101986382,0,0,6,1
101986371,0,0,1,1
101986363,0,0,2,1
101986358,0,0,1,1
101986357,0,0,1,4727
101986349,0,0,1,1
101986348,1,1,2,14
101986335,0,0,1,1
101986333,1,2,10,930
101986329,0,1,3,1
101986325,0,0,1,1
101986324,0,0,1,18829
101986321,0,0,1,7
101986320,0,0,2,1
101986314,0,0,32,42
101986310,0,0,1,1
101986304,0,0,1,1
101986298,5,5,43,4
101986297,0,0,73,2209
101986295,0,0,1,1
101986286,0,0,1,1
101986280,3,2,65,2
101986278,0,0,1,152
101986275,0,1,5,1
101986269,0,0,1,1
101986268,3,4,137,1
101986265,1,1,1,1
101986254,0,0,16,1
101986248,10,13,74,3
101986240,0,0,4,1
101986231,0,0,2,1
101986225,0,1,1,29047
101986223,0,0,1,1
101986219,0,0,1,1
101986203,3,3,41,47851
101986201,0,0,1,1
101986191,0,0,136,14
101986186,0,0,6,1
101986179,0,0,2,1
101986178,2,2,35,16
101986175,2,2,22,1
101986172,0,0,1,1
101986167,0,0,2,2
101986165,1,1,11,337
101986162,0,0,1,1
101986158,1,2,41,1
101986155,0,0,3,1
101986146,1,1,5,1
101986142,0,0,1,1
101986137,0,0,1,4
101986115,0,0,1,1
101986114,0,0,2,3
101986113,0,0,2,1
101986112,0,0,4,244
101986106,0,0,2,56600
101986101,14,14,230,5417
101986093,0,0,3,5
101986090,0,0,1,4689
101986089,7,7,9,1
101986088,0,0,1,1
101986087,0,0,23,1
101986080,0,0,2,1
101986068,0,0,17,2
101986062,0,0,1,1
101986056,0,0,1,1
101986051,0,1,2,1
101986043,0,0,1,1
101986039,7,8,43,3
101986029,3,3,33,2
101986027,0,0,17,1
101986023,1,1,45,1
101986015,0,0,15,1
101985997,0,0,1,1
101985995,0,0,1,1
101985993,0,0,1,1
101985992,0,0,2,12
101985988,0,0,2,1
101985979,0,0,1,1
101985977,1,1,14,2
101985972,0,0,1,1
101985971,0,0,1,1
101985955,1,0,2,58
101985946,0,0,1,1
101985936,0,0,1,96347
101985932,0,1,19,1
101985926,0,0,2,43
101985925,0,0,3,4
101985919,3,4,58,6
101985918,2,2,18,3
101985914,0,0,3,1
101985909,0,0,2,1
101985907,0,0,2,42
101985901,0,0,1,5853
101985897,0,0,1,24696
101985883,0,0,4,13
101985868,0,0,1,3
101985862,0,0,14,1
101985860,3,3,14,1
101985858,0,0,14,1
101985857,0,0,2,1
101985848,0,0,1,1
101985835,6,6,18,1
101985824,0,0,1,96347
101985821,0,1,14,1
101985813,2,2,10,1
101985812,1,0,4,1
101985807,0,0,2,96347
101985792,0,0,1,1
101985789,0,0,2,1
101985784,0,0,2,4689
101985779,0,0,2,1
101985770,0,0,1,1
101985764,0,0,5,1
101985754,1,1,4,4
101985753,0,0,1,1
101985752,0,0,6,4
101985731,0,0,1,5
101985726,3,3,5,1
101985724,0,0,1,1
101985722,0,1,4,1
101985719,0,0,3,34348
101985717,0,0,1,1
101985715,0,0,1,1
101985710,0,0,1,1
101985709,0,0,1,4
101985696,0,0,1,18829
101985693,6,6,32,1
101985692,3,1,12,2
101985688,1,1,2,1
101985679,0,0,1,1
101985675,0,0,2,390
101985652,7,10,82,19
101985648,2,2,30,60
101985641,0,0,1,1
101985638,0,0,1,2391
101985634,0,0,2,2
101985606,0,0,2,29047
101985590,0,0,1,1
101985585,0,0,1,1
101985578,0,0,5,1
101985576,0,0,3,1
101985567,1,1,5,1
101985561,3,3,3,5
101985551,0,0,1,1
101985546,0,0,1,4188
101985544,0,0,3,4
101985541,0,0,2,29047
101985532,0,0,1,2004
101985531,1,0,2,1
101985518,0,0,1,1
101985515,0,0,6,4
101985505,0,0,2,18
101985504,1,1,8,198
101985502,0,0,1,1
101985497,3,3,42,41
101985492,0,0,2,1
101985488,0,0,1,29047
101985487,3,3,61,1
101985480,0,0,7,1
101985475,0,0,1,4689
101985473,0,0,2,1
101985471,0,0,152,369
101985470,0,0,1,1
101985469,0,0,1,96347
101985452,0,0,11,1886
101985448,0,0,1,1
101985437,0,0,1,1288
101985427,0,0,1,1
101985426,0,0,2,1
101985425,0,0,1,1
101985413,2,3,23,1
101985410,0,0,1,1
101985409,0,0,3,25
101985395,0,0,9,1
101985380,1,1,2,1
101985377,0,0,3,1
101985374,0,1,1,1
101985364,0,0,1,117148
101985361,0,0,6,478
101985360,2,2,59,1
101985358,0,0,7,1
101985355,0,0,3,17
101985325,0,0,1,1
101985317,0,0,4,118
101985311,0,0,2,1
101985294,0,0,1,52519
101985291,1,1,11,2
101985287,0,0,1,60375
101985274,0,0,2,1
101985271,0,0,1,19871
101985267,0,0,1,1
101985263,0,0,1,1
101985260,0,0,1,1
101985259,0,0,1,18829
101985250,2,1,8,1
101985242,4,3,9,2
101985238,0,0,2,1
101985225,0,0,1,24696
101985212,0,0,1,3
101985210,0,1,77,1
101985188,0,0,1,1
101985187,0,0,4,337
101985178,0,0,1,1
101985175,2,3,25,1
101985173,0,0,1,1
101985171,0,0,7,1
101985164,0,0,2,1
101985156,1,1,6,1
101985154,0,0,2,23960
101985149,2,2,33,1
101985144,0,0,1,2391
101985141,0,1,9,1
101985134,0,0,1,60375
101985132,1,0,4,1
101985123,0,0,2,1
101985121,0,0,1,1
101985115,0,0,28,1
101985109,0,0,1,1
101985104,0,0,11,1
101985103,0,0,49,342
101985100,1,1,5,439
101985098,0,0,1,1
101985095,0,0,1,1
101985093,0,0,1,1
101985085,3,2,28,2
101985083,0,0,1,1
101985074,0,0,2,29047
101985073,2,2,28,4
101985067,0,0,4,29047
101985063,1,0,5,954
101985057,0,0,13,1
101985047,0,0,2,1
101985045,0,0,1,1
101985040,0,0,1,96347
101985030,1,1,7,1
101985023,3,3,309,2
101985020,0,0,5,253
101985013,0,1,17,1
101985010,0,1,5,1
101985002,1,3,18,2
101984996,0,0,2,24696
101984994,1,1,8,18
101984988,0,0,8,1
101984984,0,0,2,1405
101984977,1,2,28,13
101984967,0,0,31,1
101984944,2,2,2,23960
101984941,0,0,1,1
101984940,0,0,1,1
101984936,0,0,1,1
101984935,0,0,3,1
101984933,1,3,27,12
101984932,0,0,6,22286
101984924,0,0,1,78454
101984917,2,2,23,2
101984910,1,0,6,167
101984904,0,0,1,1
101984903,0,1,5,1
101984896,5,6,52,2
101984895,3,3,59,1
101984894,0,0,1,1
101984891,1,1,5,1
101984888,0,0,6,5
101984886,0,0,1,9972
101984885,0,0,1,1
101984882,0,0,1,96347
101984869,1,1,14,1
101984863,4,4,81,1
101984862,0,0,3,1
101984858,1,1,4,3
101984857,0,0,1,1
101984846,0,0,1,96347
101984837,0,0,1,1
101984819,0,0,3,1
101984816,0,0,1,1
101984814,1,1,4,1
101984811,0,0,1,1
101984810,0,1,4,1
101984808,0,0,4,1985
101984802,0,0,2,96347
101984789,0,0,1,9972
101984785,0,0,1,257
101984784,0,0,10,1
101984781,0,0,1,1
101984777,1,1,3,1
101984774,0,0,1,1
101984773,0,0,2,96347
101984772,0,0,1,1
101984769,1,1,13,1
101984766,0,0,2,16
101984764,0,0,2,96347
101984763,0,0,1,1
101984758,0,0,1,96347
101984751,0,0,1,1
101984749,1,1,1,1
101984748,16,15,535,68
101984744,0,0,2,1
101984742,0,0,1,96347
101984740,3,4,227,39
101984734,0,0,2,96347
101984733,0,0,1,1
101984732,0,0,5,1
101984731,0,0,1,1
101984724,0,0,14,1
101984722,0,0,8,2
101984717,0,0,6,1
101984707,0,0,5,1
101984704,0,0,2,1
101984696,0,1,4,1
101984695,1,1,1,1
101984694,0,0,1,1
101984691,0,0,1,22286
101984690,0,0,2,96347
101984689,1,0,10,1
101984682,0,0,4,1
101984681,0,0,4,1
101984676,17,26,163,1
101984672,0,0,2,1
101984663,0,0,4,1
101984662,0,0,1,1
101984660,0,0,1,1
101984656,0,0,1,1
101984651,1,1,40,1
101984649,0,0,4,1
101984643,0,0,1,32882
101984634,0,1,13,1
101984630,1,0,4,1
101984629,1,1,4,1
101984628,0,0,92,2
101984626,0,0,1,1
101984620,1,1,7,1
101984619,0,0,4,1
101984614,0,2,106,1
101984610,0,0,6,1
101984608,9,12,662,3
101984606,0,0,5,1
101984604,0,0,5,1
101984591,0,0,5,1
101984589,0,0,1,1
101984587,2,2,4,1
101984585,0,0,3,1
101984582,0,0,7,1
101984581,1,1,10,1
101984580,0,0,7,1
101984574,0,0,1,1
101984567,0,0,1,1
101984566,0,0,1,1
101984558,1,1,8,1
101984555,0,0,3,16
101984551,0,0,11,35
101984543,2,3,31,1
101984541,0,0,2,5861
101984540,1,1,9,29
101984538,1,1,13,2
101984536,1,2,48,3
101984530,0,0,1,1
101984527,0,0,3,1
101984526,0,0,1,1
101984518,1,1,2,1
101984506,0,0,5,1
101984498,0,0,1,1
101984497,18,24,1247,3
101984479,0,0,4,14
101984477,0,0,3,1
101984469,0,0,4,1
101984465,0,0,1,16
101984460,0,0,3,6691
101984457,0,0,1,1
101984440,0,0,3,1
101984433,0,0,7,1
101984430,0,0,1,22286
101984429,0,0,1,1
101984427,1,1,1,1
101984403,0,0,1,1
101984398,0,0,7,18
101984378,1,1,2,117148
101984375,0,0,1,1
101984371,0,0,21,1
101984366,0,0,4,1
101984364,1,1,15,1
101984360,2,4,43,1
101984357,0,0,6,1636
101984345,0,0,6,3
101984343,0,0,1,1
101984337,0,0,13,300
101984331,0,0,9,1
101984329,0,1,8,1
101984325,0,1,3,1
101984321,3,3,60,5
101984315,0,0,1,1
101984314,0,0,7,1
101984302,1,1,16,1
101984290,0,0,5,1
101984289,1,1,6,1
101984287,0,0,3,1
101984285,0,0,2,1
101984283,0,0,6,1
101984279,0,0,1,1
101984277,0,0,1,1
101984271,0,1,49,1
101984269,0,0,13,399
101984268,1,1,1,1
101984267,0,0,1,1
101984265,0,0,51,1
101984254,2,2,28,568
101984234,0,0,1,1
101984231,0,0,1,9972
101984229,0,0,1,1
101984228,0,0,2,1
101984219,1,1,4,1
101984211,1,1,20,1
101984207,0,0,12,1
101984187,1,0,4,1
101984170,0,0,2,1
101984158,0,0,6,292
101984157,0,0,1,4727
101984156,0,0,1,1
101984152,7,12,82,1
101984149,0,0,1,1
101984145,1,1,2,1
101984143,0,0,1,56600
101984137,0,0,3,11911
101984134,0,0,1,22424
101984105,0,0,1,1
101984100,1,1,32,1
101984099,0,0,2,519
101984072,2,1,33,3
101984063,0,0,4,1
101984061,0,0,1,1
101984052,0,0,1,1
101984050,0,0,1,2
101984046,0,0,11,5
101984038,0,0,2,5296
101984037,0,0,5,1
101984031,0,0,3,2
101984029,0,0,1,1
101984018,0,0,21,13
101984014,0,0,3,1
101984010,0,0,7,1
101984003,1,1,7,1
101983967,0,0,6,18
101983966,0,0,5,2
101983960,0,0,2,1
101983953,0,0,2,4
101983951,0,0,12,1
101983944,0,0,8,6
101983934,1,0,2,2
101983929,0,0,1,47852
101983916,0,0,1,1
101983913,0,0,9,1
101983910,4,5,134,73
101983907,0,1,5,506
101983899,0,0,1,1
101983898,0,1,9,6
101983895,0,0,1,1
101983879,0,0,1,16544
101983878,2,3,6,49
101983873,0,0,1,1
101983858,0,0,1,1
101983855,0,0,13,3
101983847,0,0,1,1
101983837,0,0,2,1
101983832,1,1,2,1
101983814,0,0,6,1
101983800,1,1,3,1
101983777,0,0,2,1
101983757,0,0,2,1
101983756,1,1,2,286
101983753,0,0,2,39
101983752,0,0,1,1
101983748,1,2,17,44
101983731,0,0,1,1
101983720,0,0,1,1
101983712,2,2,13,1
101983706,0,0,3,60375
101983703,1,1,2,1
101983696,2,2,17,1
101983691,1,1,1,1
101983689,0,0,1,1
101983684,8,7,502,1
101983675,0,0,1,1
101983670,0,0,16,1
101983661,0,0,1,1
101983631,2,2,20,3
101983626,0,1,13,2
101983625,0,0,3,1
101983622,0,0,13,1
101983603,0,0,8,1
101983591,0,0,1,1
101983576,0,0,11,354
101983572,1,1,94,228
101983569,0,0,9,1
101983568,0,0,2,1
101983562,0,1,28,1
101983559,0,0,2,1
101983544,0,1,3,1
101983528,0,0,7,1
101983522,0,0,1,1
101983520,0,0,1,1
101983517,3,4,34,1
101983512,0,0,1,1
101983502,0,0,2,1
101983493,0,0,3,5
101983485,0,0,1,1
101983480,0,0,1,1
101983468,1,1,21,4
101983459,0,0,1,1
101983449,0,0,1,8562
101983447,0,0,2,1
101983443,0,0,2,28507
101983442,0,0,4,1
101983435,1,1,64,5
101983433,0,0,5,1
101983432,1,1,12,3
101983426,0,0,1,1
101983425,0,0,8,65
101983420,0,0,1,1
101983419,1,1,5,1
101983417,0,0,1,1
101983416,2,2,13,1
101983409,0,0,1,1
101983407,0,0,2,1
101983391,0,0,5,1
101983384,1,1,3,1
101983383,0,1,11,1
101983379,0,0,1,399
101983377,0,0,2,18830
101983375,0,0,6,82
101983361,0,0,3,4
101983335,0,0,6,1
101983332,0,0,8,39
101983329,0,0,7,1
101983324,5,5,34,21
101983322,2,1,8,1
101983319,1,1,3,10100
101983318,0,0,3,39
101983316,0,0,34,568
101983312,1,2,15,1
101983310,0,0,1,2
101983309,0,0,1,60375
101983304,0,0,1,1
101983301,0,0,11,1
101983282,0,0,1,47853
101983269,0,0,8,185
101983250,1,1,22,3
101983233,1,1,8,1
101983229,0,0,1,1
101983225,0,0,1,1
101983224,0,0,3,1
101983217,0,0,4,1
101983204,0,0,9,1
101983202,1,1,5,2
101983189,2,2,18,1
101983183,0,0,7,1
101983151,0,0,2,1
101983129,0,0,2,33
101983117,1,1,1,1
101983113,0,0,1,1
101983110,0,0,1,1
101983107,0,0,6,2
101983097,0,0,3,1
101983091,0,0,1,1
101983090,2,2,13,1
101983089,0,0,2,1
101983085,2,2,11,569
101983063,0,0,1,1
101983061,0,0,2,56600
101983056,0,0,1,1
101983055,5,5,101,1
101983050,0,0,5,1
101983045,4,6,79,4
101983041,0,1,12,1070
101983040,0,0,1,1
101983036,0,0,9,1
101983032,0,0,24,1
101983027,3,3,20,1
101983023,0,0,5,1070
101983001,2,2,61,8
101982998,0,0,1,1
101982995,1,1,30,2
101982982,0,0,2,1
101982972,0,0,2,1
101982970,0,1,12,1
101982964,0,0,1,60375
101982962,0,0,3,1
101982958,1,1,1,6750
101982942,0,0,2,106
101982941,3,3,17,43
101982927,0,0,1,1
101982916,1,1,3,1
101982907,0,0,6,2
101982903,0,0,1,1
101982902,0,0,1,1
101982900,0,0,3,1
101982899,0,0,2,1
101982889,1,1,4,1
101982867,0,0,1,1
101982864,0,0,3,39
101982847,0,0,1,24789
101982846,0,0,1,29047
101982845,0,1,51,2
101982833,1,2,392,10
101982807,1,1,1,1
101982796,0,0,1,1
101982788,0,0,6,1
101982781,3,3,46,1
101982772,1,1,1,1
101982771,0,0,5,9920
101982769,0,0,1,1
101982766,0,0,1,60375
101982763,0,0,1,5296
101982762,0,0,1,9972
101982752,1,2,2,2
101982749,1,1,2,1
101982743,0,0,1,1
101982731,0,0,1,1
101982728,0,0,4,2
101982727,0,0,1,1
101982724,0,0,2,1
101982722,0,0,5,1
101982708,0,0,1,1
101982706,1,1,2,1
101982703,0,1,6,1
101982685,0,1,10,1124
101982680,0,0,2,1
101982675,0,0,3,34348
101982673,1,1,5,1
101982648,0,0,1,5296
101982643,1,1,7,7905
101982642,0,0,1,1
101982635,0,0,1,1
101982628,0,0,1,1
101982603,1,1,9,1
101982601,0,0,1,1
101982596,0,0,1,1
101982588,2,2,16,1
101982584,1,1,4,328
101982583,0,0,1,1
101982571,0,0,1,1
101982570,0,0,29,1
101982556,0,0,6,1
101982538,2,2,9,1
101982533,1,4,13,7
101982520,0,0,17,153
101982498,0,0,7,1
101982490,0,0,2,1
101982484,3,2,13,1
101982479,0,0,4,1
101982471,1,0,30,930
101982462,34,36,386,7642
101982454,0,0,3,1
101982447,1,0,6,1
101982440,0,0,2,1
101982432,0,0,1,1
101982413,1,1,7,2
101982407,1,1,82,20
101982405,0,0,1,1
101982397,0,0,3,1
101982395,1,1,1,1
101982393,1,1,1,32882
101982385,0,0,1,11
101982374,0,0,8,1
101982373,0,0,1,1
101982372,0,0,5,100
101982371,1,2,5,1
101982366,0,0,1,5296
101982354,2,1,59,1
101982335,0,0,6,14
101982333,0,0,4,1
101982331,3,3,3,1
101982324,0,0,1,1
101982323,0,0,1,1
101982320,0,0,1,1
101982319,0,0,1,1
101982315,0,0,11,1
101982311,0,0,1,27335
101982303,12,10,309,2
101982296,1,0,5,1
101982292,0,0,4,5
101982287,0,0,4,1
101982280,0,0,6,2
101982277,0,0,2,1
101982263,0,0,3,4751
101982262,0,0,1,1
101982248,0,0,1,29047
101982245,1,1,15,1
101982236,0,0,1,2
101982235,1,1,11,1
101982224,0,0,2,119
101982218,0,1,25,478
101982216,0,0,2,1
101982215,0,0,3,105
101982203,0,0,6,1
101982191,0,0,4,1
101982187,0,0,4,1
101982183,0,0,2,331
101982177,0,0,3,1
101982157,0,0,5,1
101982155,1,0,7,1
101982152,0,0,6,9920
101982147,0,0,5,403
101982128,0,0,1,22424
101982127,2,2,20,1
101982126,2,4,37,1
101982125,0,0,1,27335
101982124,0,0,6,1
101982122,1,1,22,13
101982121,1,1,8,1
101982114,1,1,5,3
101982064,1,1,21,3782
101982056,1,1,5,53
101982048,0,0,10,17
101982047,0,0,3,1
101982034,1,0,2,1
101982031,1,1,3,1
101982023,0,0,1,1
101982011,0,0,2,3826
101982006,0,0,1,4189
101981994,2,2,11,1413
101981978,0,0,6,1
101981977,0,0,4,1
101981972,1,1,37,1
101981958,1,1,2,1
101981952,0,0,1,22424
101981951,0,0,1,1
101981931,3,6,119,1
101981928,0,0,1,95668
101981924,0,0,4,1
101981923,0,0,4,1
101981919,0,0,7,1
101981911,0,0,12,49
101981908,5,5,148,38
101981902,0,0,3,1
101981889,0,0,3,2209
101981881,0,0,3,1
101981877,1,1,3,1
101981872,0,0,3,1
101981870,1,1,17,1
101981858,3,3,55,9920
101981857,0,0,2,1
101981848,0,0,1,1
101981827,0,0,12,1
101981826,0,0,3,306
101981825,0,0,1,6
101981824,0,0,1,1
101981792,2,2,5,1
101981790,0,0,9,1
101981783,0,0,2,1
101981780,0,0,1,306
101981771,0,0,1,1
101981765,0,1,4,4
101981760,3,3,55,1
101981753,0,0,1,1
101981752,0,0,3,1
101981747,0,0,1,1
101981744,4,4,37,11
101981742,0,0,1,1
101981739,0,0,2,1
101981736,1,1,23,4
101981732,0,0,1,56600
101981731,3,3,11,4
101981727,0,0,1,1
101981709,0,0,1,95668
101981702,0,0,1,22424
101981701,1,1,2,34348
101981688,1,1,38,28179
101981685,0,0,2,1
101981681,1,1,31,6
101981675,1,1,3,1
101981669,1,1,5,1
101981666,0,0,1,1
101981652,1,1,31,50
101981651,0,0,1,117148
101981648,0,0,1,1
101981643,9,9,75,1
101981642,0,0,2,1
101981640,1,1,3,32882
101981639,0,0,1,1
101981636,0,0,3,1
101981633,5,4,258,6
101981632,1,1,4,1
101981629,1,3,10,1
101981622,0,1,9,1
101981621,0,0,1,1
101981618,0,1,3,1
101981617,0,0,3,1
101981613,1,1,8,1
101981609,0,0,2,56600
101981607,0,0,1,26675
101981603,1,1,1,1
101981579,0,0,4,368
101981572,0,0,4,1
101981571,0,0,10,1
101981570,0,0,1,1
101981559,16,14,514,1
101981545,0,0,1,6750
101981519,0,0,3,1
101981518,0,0,10,1
101981506,1,1,4,7
101981505,0,0,1,1
101981500,1,1,3,22286
101981484,0,0,17,3
101981480,0,0,2,568
101981477,1,1,4,2
101981466,1,1,1,1
101981458,0,0,1,1
101981452,0,0,9,1
101981441,0,0,1,7
101981440,0,0,2,1
101981422,0,0,25,1
101981409,1,1,2,1
101981400,0,0,1,1
101981391,0,0,92,3
101981387,1,1,5,8
101981384,0,0,1,1
101981383,0,0,1,96347
101981376,0,0,1,1
101981369,0,0,14,3
101981360,1,1,12,578
101981358,1,0,10,162
101981355,0,0,1,22424
101981350,0,0,27,32
101981346,0,0,9,47
101981345,0,0,6,1
101981315,1,1,20,6
101981301,3,3,9,1
101981299,1,2,17,1
101981296,0,0,16,2
101981292,0,0,1,23960
101981291,0,0,3,1
101981284,0,0,1,1
101981275,0,0,1,1
101981264,1,1,2,1
101981258,0,0,2,1
101981255,1,1,14,1
101981254,0,0,1,1
101981252,0,0,12,1
101981236,0,1,6,32882
101981221,0,0,1,2
101981217,0,0,1,1
101981211,0,1,17,20
101981208,0,0,1,1
101981206,0,0,3,1
101981190,0,0,3,1
101981187,0,0,3,1
101981172,0,0,2,1
101981159,0,0,2,1
101981158,0,0,1,1
101981157,0,0,4,1
101981152,0,0,1,1
101981139,0,1,8,1
101981133,0,0,2,9793
101981129,0,0,6,1
101981118,0,1,1,1
101981101,0,0,10,1
101981099,0,0,3,1
101981095,0,0,43,19
101981089,1,1,6,7652
101981079,0,0,2,6
101981078,0,0,1,1
101981075,0,0,2,2
101981066,0,0,1,32882
101981065,3,3,9,32882
101981061,1,1,1,32882
101981059,0,0,8,6
101981056,0,0,7,128
101981048,0,0,1,1
101981043,0,0,1,27335
101981042,2,2,28,221
101981037,0,0,1,1
101981033,0,0,2,1
101981028,0,0,1,32882
101981021,0,0,1,1
101981013,1,0,1,32882
101981011,1,1,1,1
101981007,1,1,12,1
101980997,0,1,1,67
101980995,0,0,1,1
101980988,0,0,2,1
101980985,0,1,24,1
101980979,0,0,1,32882
101980960,0,0,5,1
101980957,1,1,15,1
101980953,0,0,2,1
101980951,0,0,2,1
101980942,0,0,4,1
101980938,1,0,12,96
101980918,0,0,6,1
101980906,1,5,64,2
101980895,0,0,1,1
101980882,0,0,2,1
101980881,0,0,9,1475
101980879,0,0,3,1
101980877,1,1,1,1
101980876,0,0,19,7
101980873,0,0,5,1
101980870,0,0,1,1
101980867,0,0,2,2231
101980855,0,0,3,1
101980848,0,0,1,1
101980846,0,0,2,10020
101980823,1,1,11,7
101980821,0,0,5,1
101980812,6,5,80,3
101980811,3,3,39,32
101980803,0,0,7,1633
101980802,0,0,4,1
101980795,7,8,162,2
101980790,0,0,1,1
101980781,0,0,2,1
101980777,1,1,2,107
101980764,0,0,1,1
101980741,0,0,2,96347
101980740,0,0,1,1
101980737,0,0,1,1
101980731,0,1,8,5
101980730,0,0,1,1
101980729,1,1,4,1
101980716,1,1,11,1
101980714,0,0,1,1
101980701,0,0,1,1
101980700,1,1,1,2
101980697,0,0,1,95668
101980692,0,0,3,8562
101980690,0,0,2,470
101980689,0,0,1,1
101980681,0,0,7,1
101980678,0,0,3,1
101980674,0,0,1,1
101980668,0,1,3,1
101980667,0,1,158,13
101980665,0,0,13,1
101980657,0,0,1,1
101980651,0,0,3,1
101980645,0,0,20,1
101980639,0,0,56,1
101980630,0,0,4,1
101980629,1,1,1,1
101980628,1,1,8,10372
101980613,0,0,2,1
101980610,0,0,1,4689
101980608,0,0,1,1
101980599,0,0,1,1
101980596,0,0,2,34348
101980590,0,0,2,1
101980588,0,1,2,1
101980587,0,0,2,1
101980586,0,0,1,1
101980579,4,5,89,23
101980566,0,0,8,4
101980564,0,1,6,1
101980560,0,0,13,1
101980557,0,0,1,1
101980554,0,0,3,3
101980553,0,0,1,175
101980548,0,1,14,1
101980544,0,0,1,4689
101980537,0,0,1,1
101980535,0,0,2,1
101980528,0,0,2,1
101980524,0,0,1,1
101980522,0,0,2,1
101980518,0,0,142,1
101980513,0,0,3,1
101980509,0,0,1,3
101980508,0,0,1,1
101980507,0,0,1,1
101980506,0,0,2,96347
101980476,0,0,1,56600
101980471,0,0,3,1
101980458,1,1,18,168
101980457,0,0,3,1
101980442,4,4,130,454
101980432,0,0,2,1
101980426,1,2,31,1
101980423,0,0,1,22286
101980422,0,0,4,1
101980416,0,0,1,22286
101980411,1,1,102,1
101980389,0,0,1,78454
101980382,0,0,1,12685
101980379,0,0,1,858
101980376,0,0,1,22286
101980362,0,0,1,1
101980361,0,0,1,1
101980359,0,0,9,1
101980358,1,1,23,1
101980357,0,0,30,4
101980348,0,0,2,1
101980345,0,0,1,96348
101980333,0,0,1,1
101980329,0,1,3,1
101980328,0,0,6,1
101980327,0,0,3,1
101980315,0,0,1,22286
101980312,1,0,4,1
101980295,0,0,3,1
101980290,0,0,11,2
101980288,3,4,139,1
101980283,0,0,1,1
101980282,0,1,2,1
101980275,0,0,2,10829
101980259,0,0,4,1
101980251,0,0,5,1
101980250,0,0,1,1
101980247,0,0,2,24790
101980244,0,0,8,1
101980234,0,0,1,4689
101980231,1,1,4,2
101980228,1,1,7,54
101980225,0,0,35,103
101980209,0,0,2,76
101980199,4,6,667,16
101980194,0,0,1,2
101980192,0,0,1,1
101980185,0,0,4,6
101980182,0,0,1,1
101980179,0,0,7,1
101980175,0,0,1,60377
101980174,0,0,2,1
101980155,0,0,1,22286
101980152,44,49,937,14
101980143,0,0,2,960
101980135,1,1,13,1
101980133,4,4,82,1
101980132,0,0,1,117148
101980130,0,0,2,9972
101980111,0,0,1,1
101980106,2,2,3,1081
101980105,0,0,1,1
101980102,0,0,1,22286
101980088,0,0,1,8371
101980073,2,2,21,1
101980064,0,0,3,1
101980063,0,0,2,56600
101980054,0,0,3,1
101980051,3,3,2,1
101980040,0,0,2,1
101980037,0,2,17,9
101980031,0,0,1,1
101980030,0,0,3,210
101980024,1,1,17,1
101980016,0,0,2,1
101980014,0,0,1,22286
101980008,0,0,1,135
101980000,1,1,23,1
101979990,0,0,1,4689
101979989,0,0,7,2
101979980,0,0,6,1
101979979,0,0,1,13333
101979977,0,0,1,60378
101979976,0,0,2,348
101979967,0,0,1,1
101979955,1,1,3,1
101979947,1,1,53,1
101979946,0,0,1,4689
101979936,0,0,3,1
101979928,0,0,2,7652
101979927,0,0,1,1
101979926,0,0,1,1
101979920,2,2,10,1
101979909,0,0,2,1
101979900,1,1,1,1
101979897,1,1,3,1
101979889,0,0,2,5
101979885,1,1,2,1
101979883,3,3,26,2525
101979881,0,0,1,1
101979876,0,0,2,1
101979867,0,0,2,1
101979858,3,3,26,1
101979850,0,0,2,1
101979835,0,0,1,152
101979829,0,0,10,22286
101979828,0,0,3,1
101979811,4,4,14,2647
101979804,2,2,1,22286
101979802,0,0,1,1
101979797,1,1,8,50
101979791,0,0,9,22286
101979789,0,0,1,22286
101979784,0,0,1,2
101979780,0,0,1,1
101979777,0,0,1,19277
101979771,0,0,2,22286
101979769,1,0,6,19
101979767,0,0,1,1
101979766,1,0,6,1
101979758,0,0,12,1
101979754,0,0,4,348
101979746,0,0,1,1
101979743,0,0,2,1
101979742,0,0,1,1
101979741,0,0,1,22286
101979733,1,1,11,1
101979721,1,1,13,24
101979694,1,1,10,1
101979692,1,7,55,7
101979688,0,0,8,22286
101979685,0,0,4,1
101979674,0,0,3,1
101979662,2,5,29,1
101979653,3,3,22,1
101979649,0,0,2,1
101979642,0,0,1,1
101979640,0,0,1,1
101979638,0,0,4,1
101979624,0,0,5,1
101979620,0,0,5,17
101979610,2,2,13,1
101979605,0,0,4,1
101979602,1,0,23,25
101979597,0,0,1,1
101979595,6,6,48,2
